,message_id,type,type_id,org,comment,ticket_id,coords,photo,after_photo,address,district,subdistrict,province,timestamp,problem_type_abdul,status,star,count_reopen,state
36,289748,"แสงสว่าง,ความปลอดภัย,สะพาน,ถนน",91,กรุงเทพมหานคร,เสาไฟส่องสว่างกลางถนนตั้งแต่ช่วงใต้สะพานพระราม 6 (ใต้ทางด่วน) ถึงใต้สะพานพระรามเจ็ด (โดยเฉพาะช่วงหน้าร้านโอยั๊วะ) ไม่ได้เปิด มืดมาก คนเดินไปมาไม่ปลอดภัย,2022-LW2Q8V,"['100.51518', '13.81468']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/47222cb981a16ed42086cd14e00a6a912e5ae1bb.jpg,,1339 ถ. ประชาราษฎร์สาย1 แขวง วงศ์สว่าง เขตบางซื่อ กรุงเทพมหานคร 10800 ประเทศไทย,บางซื่อ,วงศ์สว่าง,กรุงเทพมหานคร,2022-12-07 14:51:57.483279+00,"{แสงสว่าง,ความปลอดภัย,สะพาน,ถนน}",report,,0,รอรับเรื่อง
37,289747,"ถนน,ท่อระบายน้ำ",12,กรุงเทพมหานคร,ฝาท่อบนถนนชำรุด หักพัง,2022-ADBX3G,"['100.60156', '13.73225']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/d21f8e79af3337f63b49a319496bf87464e32a89.jpg,,472 ซอย ปรีดี พนมยงค์ 42 แขวง คลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,วัฒนา,คลองตันเหนือ,กรุงเทพมหานคร,2022-12-07 14:51:53.996452+00,"{ถนน,ท่อระบายน้ำ}",report,,0,รอรับเรื่อง
38,289745,,91,กรุงเทพมหานคร,รถแท๊กซี่จอดรอรับผู้โดยสารเรียงเต็ม เลนซ้ายไม่สามารถวิ่งได้,2022-BCE7FV,"['100.55300', '13.74221']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/0a8034ed93788faf7f90cf63f6872e371949aa05.jpg,,6/3 ซ. สุขุมวิท 3 แขวง คลองเตยเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,คลองเตย,คลองเตย,กรุงเทพมหานคร,2022-12-07 14:49:07.007345+00,{},report,,0,รอรับเรื่อง
39,289743,"ถนน,ความปลอดภัย,แสงสว่าง",14,กรุงเทพมหานคร,เสาไฟฟ้าสปอตไลท์ส่องสว่างบนเกาะกลางถนนบริเวณสะพานข้ามแยกพัฒนาการตัดใหม่ไม่ติด 5 เสา ดูมืดไม่ปลอดภัยต่อผู้ใช้รถใช้ถนน,2022-37VC98,"['100.66041', '13.71531']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/919c6d3951f74bf7e723f0e62c63025dcbf4a008.jpg,,PM86+45 กรุงเทพมหานคร ประเทศไทย,ประเวศ,ประเวศ,กรุงเทพมหานคร,2022-12-07 14:47:39.580381+00,"{ถนน,ความปลอดภัย,แสงสว่าง}",inprogress,,0,รอรับเรื่อง
40,289741,กีดขวาง,6,กรุงเทพมหานคร,จอดรถในที่ห้ามจอด,2022-4QZEA9,"['100.48973', '13.77278']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/ce27a4b089981faa93d772eeac9fcd2357b67366.jpg,,1 ถ. อรุณอมรินทร์ แขวง บางยี่ขัน เขตบางพลัด กรุงเทพมหานคร 10700 ประเทศไทย,บางพลัด,บางยี่ขัน,กรุงเทพมหานคร,2022-12-07 14:37:23.62037+00,{กีดขวาง},inprogress,,0,รอรับเรื่อง
41,289740,"ถนน,ความปลอดภัย,แสงสว่าง",12,กรุงเทพมหานคร,ไฟส่องคนข้ามทางม้าลายดับ จึงไม่มีไฟส่องสว่างตรงทางม้าลายเป็นเหตุให้เป็นอันตรายต่อประชาชนผู้ใช้ทางม้าลายข้ามถนน รถสัญจรไปมามองไม่เห็นคนข้ามเกิดอุบัติเหตุบ่อยครั้ง รบกวนช่วยรีบเร่งดำเนินการเพื่อความปลอดภัยของประชาชน ขอบคุณครับ 🙏,2022-NY8MUF,"['100.54042', '13.74437']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/9b9056d1e91b6bb12ac665139d8e26238a78d9d6.jpg,,494 ถนน ราชดำริ แขวง ลุมพินี เขตปทุมวัน กรุงเทพมหานคร 10330 ประเทศไทย,ปทุมวัน,ลุมพินี,กรุงเทพมหานคร,2022-12-07 14:37:22.848916+00,"{ถนน,ความปลอดภัย,แสงสว่าง}",report,,0,รอรับเรื่อง
42,289739,"ถนน,ต้นไม้,แสงสว่าง",12,กรุงเทพมหานคร,ไฟสองข้างถนน ดับติดกันหลายจุด ถนนมืด บริเวณจตุรทิศขาเข้า มุ่งหน้าแยกศรีอยุธยา ช่วงที่ด้านซ้ายเป็นต้นไม้ของการรถไฟ,2022-FBLGCK,"['100.55396', '13.75485']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/eda8fd79c7ea027a5585a0a79fdafd60c096e6b9.jpg,,เลขที่ 1 อาคารกลาสเฮ้าส์ ชั้น 11 ห้อง 1102 ซ.สุขุวิท 25 ถ.สุขุมวิท แขวงคลองเตยเหนือ เขตวัฒนา กรุงเทพฯ 10110 แขวง มักกะสัน เขตราชเทวี กรุงเทพมหานคร 10400 ประเทศไทย,ราชเทวี,มักกะสัน,กรุงเทพมหานคร,2022-12-07 14:34:23.371093+00,"{ถนน,ต้นไม้,แสงสว่าง}",report,,0,รอรับเรื่อง
43,289738,ความสะอาด,18,กรุงเทพมหานคร,กลิ่นขยะเหม็นทั้งเขตประเวศ เหม็นมากจนหายใจไม่ออก,2022-NL82GK,"['100.68145', '13.70866']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/9a3742155664207b1fbd24900caa7bb3c4ea7e6a.jpg,,98/53 เฉลิมพระเกีรยติ ร.9 ซอย 67 แขวง ประเวศ เขต ประเวศ กรุงเทพมหานคร 10250 ประเทศไทย,ประเวศ,ประเวศ,กรุงเทพมหานคร,2022-12-07 14:32:43.032323+00,{ความสะอาด},inprogress,,0,รอรับเรื่อง
44,289737,จราจร,91,กรุงเทพมหานคร,ไฟจราจร,2022-BKMWHN,"['100.65384', '13.81915']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/f30852c07a537df4492d27ad894fc282af3315fa.jpg,,8 ถนน นวมินทร์ แขวง นวลจันทร์ เขต บึงกุ่ม กรุงเทพมหานคร 10230 ประเทศไทย,บึงกุ่ม,นวลจันทร์,กรุงเทพมหานคร,2022-12-07 14:30:50.257077+00,{จราจร},inprogress,,0,รอรับเรื่อง
45,289735,,12,กรุงเทพมหานคร,ประตูสำหรับการเดินเข้าไปออกกำลังกายเดินในสนามยังเปิดไม่ครบทุกประตู แม้จะยกเลิกมาตการคัดกรองโควิดไปแล้ว ทำให้ผู้เข้าไปออกกำลังกายไม่สะดวกค่ะ,2022-FEG4P2,"['100.41679', '13.65361']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/183cd4e2961a156bc6c64f20b95e3fbee1a2a8ec.jpg,,131/362 131/362 ซอย พระรามที่ 2 แขวง แสมดำ เขตบางขุนเทียน กรุงเทพมหานคร 10150 ประเทศไทย,บางขุนเทียน,แสมดำ,กรุงเทพมหานคร,2022-12-07 14:26:49.461994+00,{},report,,0,รอรับเรื่อง
